0.0,0.9998774461079311,0.0,0.0001225538920689058
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998392606544085,0.0,0.00016073934559147118
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0002991699796586498,0.9997008300203414
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998862335415356,0.0,0.00011376645846441444
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998808745933471,0.0,0.00011912540665296446
0.0,0.0,0.022795909400958995,0.977204090599041
0.0,1.0,0.0,0.0
0.0,0.9998965714260171,0.0,0.00010342857398299911
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998258374503134,0.0,0.00017416254968660302
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998536259368757,0.0,0.00014637406312437227
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998397610857355,0.0,0.0001602389142646183
0.0,1.0,0.0,0.0
0.0,0.9998976088379895,0.0,0.00010239116201050629
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998841529605961,0.0,0.0001158470394040273
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.04129890076731462,0.9587010992326854
0.0,1.0,0.0,0.0
0.0,0.9998616630096938,0.0,0.0001383369903062641
0.0,1.0,0.0,0.0
0.0,0.9998377137666218,0.0,0.00016228623337816563
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.011646734076383607,0.9883532659236165
0.0,1.0,0.0,0.0
0.0,0.9998281861724693,0.0,0.00017181382753076368
0.0,1.0,0.0,0.0
0.0,0.9998781423540835,0.0,0.00012185764591654767
0.0,0.9998662588003139,0.0,0.00013374119968617715
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998711777773849,0.0,0.00012882222261517614
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.005902012712075871,0.9940979872879241
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.9998992317432368,0.0,0.00010076825676325287
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0051217355934914015,0.9948782644065086
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
