0.0,0.0,0.0,-1.0,-1.0
0.0,0.0,0.02,-0.9799998330082496,-0.9799998330082496
0.0,0.0,0.04,-0.9599950237939305,-0.9599950237939305
0.0,0.0,0.06,-0.9399647969756681,-0.9399647969756681
0.0,0.0,0.08,-0.9198615408881258,-0.9198615408881258
0.0,0.0,0.1,-0.8996041907236413,-0.8996041907236413
0.0,0.0,0.12,-0.8790723648077988,-0.8790723648077988
0.0,0.0,0.14,-0.8580974049485531,-0.8580974049485531
0.0,0.0,0.16,-0.8364452033210207,-0.8364452033210207
0.0,0.0,0.18,-0.8137816809052598,-0.8137816809052598
0.0,0.0,0.2,-0.7895996367191351,-0.7895996367191351
0.0,0.0,0.22,-0.7630452942215109,-0.7630452942215109
0.0,0.0,0.24,-0.7324111388873157,-0.7324111388873157
0.0,0.0,0.26,-0.6928596599643813,-0.6928596599643813
0.0,0.0,0.28,-2.0006222272763528e-17,-2.0006222272433227e-17
0.0,0.0,0.3,-1.72747256499486e-17,-1.7268043014256276e-17
0.0,0.02,0.0,-0.9999998296003983,-0.9999893286843023
0.0,0.02,0.02,-0.9799953989689993,-0.9799851080712252
0.0,0.02,0.04,-0.9599684710078817,-0.9599583901284295
0.0,0.02,0.06,-0.9398778635039033,-0.9398679926427731
0.0,0.02,0.08,-0.9196539740742736,-0.9196443132314653
0.0,0.02,0.1,-0.8991942468629375,-0.899184796038451
0.0,0.02,0.12,-0.8783567888075577,-0.8783475480013933
0.0,0.02,0.14,-0.8569486849086395,-0.856939654120797
0.0,0.02,0.16,-0.8347034790140357,-0.834694658244515
0.0,0.02,0.18,-0.8112363174291888,-0.81122770667799
0.0,0.02,0.2,-0.7859475680184899,-0.7859391672856131
0.0,0.02,0.22,-0.7577841354553112,-0.7577759447407563
0.0,0.02,0.24,-0.7244767463607259,-0.7244687656644929
0.0,0.02,0.26,-0.678218371703944,-0.6782106010260329
0.0,0.02,0.28,-7.571478088499864e-6,-1.0818499379865737e-8
0.0,0.02,0.3,-7.360866528983199e-6,-1.0225261783181454e-8
0.0,0.04,0.0,-0.9999948165836416,-0.9998374332886656
0.0,0.04,0.02,-0.9799678159118865,-0.9798135802828101
0.0,0.04,0.04,-0.9598813615387954,-0.9597302735756185
