0.0004960333540384392,0.9995039666459616
0.0004771668331854076,0.9995228331668147
0.0004982968628584696,0.9995017031371416
0.0004986819935945285,0.9995013180064055
1.0,0.0
0.9998692241168643,0.00013077588313578615
0.9998577686546445,0.00014223134535559583
0.9998599768721066,0.0001400231278934302
0.9998579641186817,0.00014203588131834685
0.9998589360608401,0.00014106393915986227
0.9998569724322317,0.0001430275677683432
0.9998580061763311,0.00014199382366883537
0.9998576470116077,0.00014235298839230075
0.9998572001266247,0.0001427998733752893
0.9998569432034331,0.00014305679656692868
0.9998596378306279,0.0001403621693720726
0.999856516242672,0.00014348375732807397
0.9998594066170695,0.00014059338293055375
0.9998600453251704,0.00013995467482963507
