0.0010283960693427603,0.0,0.0010246450000839973,0.9941037651098641,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9961481230054947,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9961481230054947,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
0.0,8.307755299151436e-27,0.0,0.0,0.0,0.0
