0.08212699606390464,0.9178730039360954
0.08507126230662146,0.9149287376933786
0.0848365076349445,0.9151634923650555
0.08484606948133522,0.9151539305186648
0.08484969608592885,0.9151503039140712
0.08484986562360299,0.915150134376397
0.08484817140132901,0.915151828598671
0.0848486620117896,0.9151513379882104
0.08484957484187183,0.9151504251581283
0.08484917450830064,0.9151508254916993
0.08484965612387811,0.9151503438761219
0.08484994220376274,0.9151500577962373
0.08484988951818605,0.9151501104818139
0.08484980139518929,0.9151501986048107
0.08484836285800122,0.9151516371419988
0.08484893781901845,0.9151510621809815
0.08484847640379364,0.9151515235962064
0.08484917313064035,0.9151508268693597
0.08484804573597439,0.9151519542640256
