0.0,-7.107681712904802e-23,0.0,0.0,1.6670709276838624e-8,4.939872897067325e-9,5.519711421105263e-10,3.696867062593986e-13,3.639951686549901e-15
0.0,1.0075430577622368e-22,0.0,0.0,8.361319805591523e-7,1.869272912263874e-8,2.2269297930708056e-11,1.0591201188498507e-12,2.5234500429457305e-15
0.0,5.124403451495563e-23,0.0,0.0,4.267403521231457e-7,3.3491190440091644e-8,2.7219628751748686e-10,2.481882026502447e-13,4.013798597788606e-15
0.0,5.719650214290217e-23,0.0,0.0,4.704686448505469e-6,1.515021887673173e-8,3.108434797799117e-11,3.059490570500221e-13,3.3304893862656247e-15
0.0,-1.78775347751681e-23,0.0,0.0,2.526518141476274e-8,2.529644532892871e-8,2.7953137950783e-10,3.089159682220872e-12,1.8811252945308426e-15
0.0,1.6990930508316213e-23,0.0,0.0,5.951073153613942e-8,6.309937193294116e-8,5.392858698647677e-10,2.1035844996269993e-12,9.776968891111784e-16
0.0,-4.4830426645248663e-23,0.0,0.0,3.3678509968198806e-8,1.3411034108744738e-8,3.0367743901944935e-10,1.0733485509359807e-12,5.7662511509014534e-15
0.0,1.386090668193194e-23,0.0,0.0,1.1282674055208021e-6,9.314038290613198e-8,6.151317754028772e-10,3.7885385388807053e-13,9.539431879030475e-16
0.0,9.262928309428876e-25,0.0,2.5266742022131094e-6,6.570345634906522e-6,2.0263266263007226e-9,3.373331023939495e-10,2.1068140180963893e-12,2.315575525427398e-15
0.0,3.6927864073444557e-23,0.0,8.478629030506345e-6,1.1766524569726852e-6,2.477765484896099e-9,2.646091144452761e-10,5.113592817896062e-13,6.4335713141784305e-15
0.0,-2.7956238922646665e-23,0.0,7.941713988706944e-6,1.1370733755000535e-6,6.469054860357532e-8,2.8819482562990104e-10,7.533354529527265e-13,3.660586044334523e-15
0.0,2.2980799816779435e-23,0.0,8.873320410752453e-6,1.3621286481964356e-6,5.8330695776517765e-8,6.505863446400044e-10,1.4876274512456888e-13,7.216072694448146e-16
0.0,1.8363704930131186e-23,0.0,0.0,1.6600272543498832e-6,5.649857292245223e-8,3.6830821931969913e-10,1.1777810269506014e-12,3.3152579247223286e-15
0.0,6.766263415852762e-23,0.0,0.0,4.820950217026486e-6,5.842857666263178e-8,1.6344812978471834e-10,5.402736557497243e-13,1.8728312148329663e-16
0.0,1.1174617727017026e-23,0.0,0.0,1.5999728936043255e-7,1.7284711354739406e-8,9.688862288345756e-10,5.068868423252831e-13,1.833796350750157e-15
0.0,-1.8525836872144638e-22,0.0,0.0,1.1290397322066708e-6,1.0760478430256548e-8,2.7916621161077097e-11,3.667394948624457e-12,1.3149866666726948e-15
0.0,-1.6836830367978623e-23,0.0,0.0,1.6384115747298416e-6,2.732837668113572e-8,1.840628778227973e-10,2.1841783720055e-12,1.4213065180494574e-15
0.0,-1.8763186161606934e-22,0.0,0.0,3.8628178112448095e-6,8.155009970721491e-9,2.997683557560638e-10,1.0517399363967825e-13,2.391244355877728e-15
0.0,-2.3141881351410068e-23,0.0,0.0,3.2566053061723273e-7,2.004825275253687e-8,5.319011763694273e-10,8.027060138474439e-13,3.0780897733405746e-15
0.0,-1.0074559873394027e-23,0.0,0.0,4.347301469457557e-6,1.8497594091385955e-8,2.123161994173055e-12,2.2658574704642706e-12,3.157404228931292e-15
0.0,3.372137497911679e-23,0.0,0.0,2.7290362968502546e-6,2.388062842812239e-8,4.371831688365213e-11,1.287670749136465e-12,4.690013563103889e-15
0.0,-3.74495475323942e-23,0.0,0.0,2.8602714905944257e-8,6.523161184193653e-8,1.414129484571624e-10,4.380617751260645e-13,1.2116805920917433e-15
0.0,-3.7460565559979753e-22,0.0,0.0,4.916502663840835e-6,1.846542728884674e-8,1.795288578332836e-10,1.0093192610836466e-12,2.0513932889158328e-15
0.0,-5.900218979044236e-23,0.0,0.0,2.4338749044880376e-6,4.765567347205492e-9,3.987812033320415e-10,5.484520977516817e-13,2.5479914394904865e-15
0.0,3.358422975625362e-23,0.0,0.0,4.684939878746967e-6,2.626603808595912e-8,1.2339916697337897e-10,1.9687760378737917e-12,1.916855287258949e-15
0.0,3.852484587114599e-24,0.0,5.989648696089551e-6,8.11725119340382e-6,2.030232311007503e-9,9.17607619895328e-10,1.0604264689319345e-13,7.463052877630853e-16
0.0,-1.5929153764670176e-23,0.0,0.0,2.5714076702144807e-8,5.914664409669218e-8,1.5226193527010821e-10,1.0094045165862693e-12,3.4140985457072914e-15
0.0,2.96234462862491e-22,0.0,0.0,2.243011255563475e-6,2.2807318353299444e-9,1.896468778693163e-11,3.6930191386065914e-12,6.460218240720192e-16
