0.35,0.35,0.3
0.3428555862681088,0.3538469920098097,0.30329742172208146
0.30681769893025723,0.373252008270484,0.3199302927992587
0.30014898474348617,0.376842854371425,0.32300816088508877
0.24993047042659308,0.4038835928529449,0.346185936720462
0.12430124902842996,0.47153009669556933,0.4041686542760007
0.05548336166629525,0.5085858822129712,0.4359307561207335
0.02557787214038103,0.524688838125079,0.4497332897345399
0.016525422851173262,0.5295632339036036,0.4539113432452231
0.008154006398732592,0.5340709196974261,0.45777507390384126
0.00392034664437728,0.5363505826540307,0.459729070701592
0.0018650867404063744,0.5374572610758486,0.4606776521837451
0.0008427067036822973,0.5380077734160491,0.4611495198802687
0.0003805478343038914,0.5382566282045632,0.46136282396113304
0.00017180345926232104,0.5383690290345674,0.4614591675061703
0.0,0.5384615386022291,0.46153846139777094
0.0,0.5384615386148813,0.4615384613851187
0.0,0.5384615386275335,0.4615384613724664
0.0,0.5384615386401859,0.4615384613598142
0.0,0.5384615386528381,0.4615384613471619
0.0,0.5384615386654903,0.46153846133450965
0.0,0.5384615386781426,0.4615384613218574
0.0,0.5384615386907948,0.4615384613092052
0.0,0.5384615387034472,0.4615384612965529
0.0,0.5384615387160994,0.46153846128390064
0.0,0.5384615387287516,0.4615384612712483
0.0,0.5384615387414039,0.4615384612585961
0.0,0.5384615387540561,0.4615384612459439
0.0,0.5384615387667083,0.4615384612332917
0.0,0.5384615387793606,0.4615384612206394
0.0,0.5384615387920129,0.46153846120798714
0.0,0.5384615388046651,0.4615384611953348
0.0,0.5384615388173174,0.4615384611826826
0.0,0.5384615388299697,0.46153846117003033
0.0,0.5384615388426219,0.46153846115737807
0.0,0.5384615388552741,0.46153846114472585
0.0,0.5384615388679264,0.4615384611320736
0.0,0.5384615388805787,0.4615384611194213
0.0,0.5384615388934925,0.4615384611065075
0.0,0.5384615389066194,0.46153846109338065
0.0,0.5384615389210463,0.46153846107895363
0.0,0.5384615389388463,0.4615384610611537
0.0,0.5384615389610656,0.4615384610389344
0.0,0.5384615389912577,0.4615384610087423
0.0,0.5384615390374763,0.4615384609625238
0.0,0.5384615391239789,0.46153846087602113
0.0,0.5384615393657616,0.4615384606342385
0.0,0.538461540812877,0.461538459187123
0.0,0.5384615415820998,0.46153845841790025
