0.0,0.0,0.10925045156293821,0.8907495484370619,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045172004177,0.8907495482799582,0.0,0.0,0.0,0.0
0.0,0.0,0.10925043537269997,0.8907495646273,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045118089036,0.8907495488191096,0.0,0.0,0.0,0.0
0.0,0.0,0.1092504528870184,0.8907495471129816,0.0,0.0,0.0,0.0
0.0,0.0,0.1092504517248607,0.8907495482751393,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045160813542,0.8907495483918646,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045157609437,0.8907495484239057,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045173296406,0.890749548267036,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045173026733,0.8907495482697326,0.0,0.0,0.0,0.0
0.0,0.0,0.10925044017075376,0.8907495598292463,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045168952495,0.8907495483104751,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045169232973,0.8907495483076703,0.0,0.0,0.0,0.0
0.0,0.0,0.10925042963218021,0.8907495703678198,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045079040538,0.8907495492095946,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045172869555,0.8907495482713045,0.0,0.0,0.0,0.0
0.0,0.0,0.1092504517189206,0.8907495482810794,0.0,0.0,0.0,0.0
0.0,0.0,0.1092504517189159,0.8907495482810841,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045171891724,0.8907495482810828,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045132710108,0.8907495486728989,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045171889917,0.8907495482811009,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045171892186,0.8907495482810782,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045148271892,0.8907495485172812,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045148309663,0.8907495485169034,0.0,0.0,0.0,0.0
0.0,0.0,0.1092504517224742,0.8907495482775258,0.0,0.0,0.0,0.0
0.0,0.0,0.10925042691528371,0.8907495730847164,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045138245511,0.8907495486175449,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045144227949,0.8907495485577205,0.0,0.0,0.0,0.0
0.0,0.0,0.10925043746024622,0.8907495625397538,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045172659907,0.8907495482734009,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045140172772,0.8907495485982723,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045148328956,0.8907495485167104,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045171892087,0.8907495482810791,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045174430886,0.8907495482556912,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045079192937,0.8907495492080706,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045169833444,0.8907495483016656,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045146978464,0.8907495485302154,0.0,0.0,0.0,0.0
0.0,0.0,0.10925044783849089,0.8907495521615092,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045173245253,0.8907495482675475,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045121108838,0.8907495487889117,0.0,0.0,0.0,0.0
0.0,0.0,0.10925045172679756,0.8907495482732024,0.0,0.0,0.0,0.0
