0.0,1.0
0.968929471613908,0.031070528386092068
0.9689294735332357,0.031070526466764344
0.9689294894508435,0.03107051054915662
0.9689294727178538,0.031070527282146227
0.9689294722907673,0.031070527709232652
0.9689294902883127,0.031070509711687396
0.9689294727031932,0.031070527296806892
0.9689294726617305,0.031070527338269507
0.9689294725440403,0.031070527455959767
0.9689294727660108,0.031070527233989263
0.9689294734112625,0.031070526588737504
0.9689294736805594,0.031070526319440656
0.9689294718141392,0.031070528185860702
0.968929472316544,0.03107052768345592
0.9689294718847107,0.03107052811528937
0.9689294724587085,0.031070527541291464
0.9689294724964717,0.03107052750352833
0.9689294716930789,0.031070528306921176
