0.0,0.0,0.0,0.0,0.8383784054105858,0.1616215945894142,0.0
0.0,0.0,0.0,0.0,0.8383784054105672,0.1616215945894329,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054106294,0.16162159458937067,0.0
0.0,0.0,0.0,0.0,0.8383784052939098,0.16162159470609022,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105503,0.1616215945894497,0.0
0.0,0.0,0.0,0.0,0.8383784054106163,0.16162159458938377,0.0
0.0,0.0,0.0,0.0,0.8383784054104949,0.1616215945895052,0.0
0.0,0.0,0.0,0.0,0.8383784054106305,0.1616215945893696,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105275,0.16162159458947245,0.0
0.0,0.0,0.0,0.0,0.8383784054102271,0.16162159458977288,0.0
0.0,0.0,0.0,0.0,0.8383784054105755,0.16162159458942454,0.0
0.0,0.0,0.0,0.0,0.8383784054103768,0.16162159458962325,0.0
0.0,0.0,0.0,0.0,0.8383784054123137,0.16162159458768635,0.0
0.0,0.0,0.0,0.0,0.8383784054105019,0.16162159458949812,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105607,0.16162159458943925,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.838378405410579,0.16162159458942105,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105481,0.16162159458945202,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.838378405410584,0.16162159458941608,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054106121,0.16162159458938788,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054106084,0.16162159458939163,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105483,0.16162159458945177,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105892,0.1616215945894109,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054106184,0.1616215945893817,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054116695,0.16162159458833045,0.0
0.0,0.0,0.0,0.0,0.8383784054103178,0.16162159458968223,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054104472,0.1616215945895529,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054101885,0.16162159458981146,0.0
0.0,0.0,0.0,0.0,0.8383784054105897,0.16162159458941033,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105669,0.1616215945894332,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784053699319,0.16162159463006803,0.0
0.0,0.0,0.0,0.0,0.8383784054106024,0.16162159458939765,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054103955,0.1616215945896045,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.838378405410589,0.16162159458941114,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.838378405410584,0.16162159458941605,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105863,0.16162159458941372,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105694,0.16162159458943054,0.0
0.0,0.0,0.0,0.0,0.8383784054112796,0.16162159458872044,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784055157956,0.1616215944842045,0.0
0.0,0.0,0.0,0.0,0.8383784054106131,0.1616215945893869,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8383784054105448,0.16162159458945533,0.0
0.0,0.0,0.0,0.0,0.8383784054100805,0.16162159458991954,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
