0.0,0.0,0.0005765751871374849,0.44587715497073,0.5535462698421325
0.0,0.0,0.0010231655645977125,0.2618167167414788,0.7371601176939235
0.0,0.0,0.00047968779139815845,0.03155316521294803,0.9679671469956539
0.41641668311148305,0.5458863969901454,0.037696919898371484,0.0,0.0
0.0,0.0,0.0009990268777542223,0.9391073065937663,0.059893666528479494
0.0,0.0,0.0010060634226229553,0.8395711588678082,0.15942277770956884
0.0,0.0,0.0006391917006885045,0.12032369042076625,0.8790371178785452
0.0,0.0,0.0013817409389453486,0.2517362140023482,0.7468820450587065
0.0,0.0,0.0004447225664114979,0.7466219237856092,0.2529333536479793
0.2746804091476927,0.6106933231130519,0.11462626773925533,0.0,0.0
0.5374639698593642,0.43295953960348443,0.029576490537151355,0.0,0.0
0.0,0.0,0.0009784924165266396,0.4919247587034514,0.507096748880022
0.0,0.0,0.0004856867228762569,0.6593641827238701,0.3401501305532536
0.0,0.0,0.0002784996907731269,0.4188807771259795,0.5808407231832474
0.0,0.0,0.0013529018323457998,0.470547833273925,0.5280992648937292
0.0,0.0,0.0011133908244001986,0.7526600286114798,0.24622658056411995
0.0,0.0,0.0052674858754376795,0.3278303133381878,0.6669022007863746
0.0,0.0,0.0013440557141039273,0.7217760993036222,0.2768798449822739
0.6586984645668439,0.2010185213188356,0.14028301411432048,0.0,0.0
0.0,0.0,0.0012499233904376596,0.3002502773183902,0.6984997992911722
0.6981827333403354,0.15924139305255153,0.14257587360711305,0.0,0.0
0.0,0.0,0.0013372189169772663,0.7805944478369559,0.21806833324606695
0.0,0.0,0.0010230118741324898,0.9282257481201296,0.070751240005738
0.0,0.0,0.01716514428403756,0.17311570882421584,0.8097191468917466
0.2981185723078035,0.5248001338066892,0.17708129388550747,0.0,0.0
0.1316708609144678,0.7903604541186933,0.077968684966839,0.0,0.0
0.0,0.0,0.0008718672397856906,0.3752518327305743,0.62387630002964
0.0,0.0,0.0010337417769940283,0.03010385046641013,0.9688624077565959
0.0,0.0,0.00138814332638117,0.7461733526850658,0.252438503988553
0.0,0.0,0.0009725525207143797,0.07106472725846866,0.927962720220817
0.0,0.0,0.0013085837000089077,0.7374867941182132,0.26120462218177803
0.3114851432951233,0.6761736816933268,0.012341175011549889,0.0,0.0
0.28535356929070066,0.6007464041522308,0.11390002655706855,0.0,0.0
0.0,0.0,0.0013889791178042306,0.7955640770647457,0.20304694381745014
0.0,0.0,0.001283023235604898,0.6828284177482614,0.31588855901613366
0.09311763678149071,0.8846416810856619,0.02224068213284727,0.0,0.0
0.0,0.0,0.0007654148277576204,0.7733466632814932,0.22588792189074924
0.0,0.0,0.0014143023121984213,0.7024969201034873,0.29608877758431434
0.24056705664123657,0.6553665708762394,0.1040663724825241,0.0,0.0
0.0,0.0,0.0014124898222781707,0.02842848917380115,0.9701590210039207
0.0,0.0,0.0009573817229326636,0.9521954405281902,0.04684717774887711
0.0713392069612966,0.8025266098320599,0.12613418320664344,0.0,0.0
0.0,0.0,0.0009720782265297505,0.9182512505241189,0.08077667124935134
0.0,0.0,0.0005200081492156697,0.9903491671340875,0.009130824716696823
0.05273417397373336,0.23952821816110983,0.7077376078651569,0.0,0.0
0.0,0.0,0.0013891339709999823,0.640805173580144,0.357805692448856
0.0,0.0,0.00028077962657702083,0.3956389485777833,0.6040802717956397
0.0,0.0,0.0038628680083840536,0.9317642914803731,0.06437284051124278
0.0,0.0,0.001057089234595991,0.3485638802147116,0.6503790305506925
0.0,0.0,0.0009120912477705714,0.5380280979414088,0.46105981081082065
0.0,0.0,0.0005619302433126899,0.913548373812991,0.08588969594369641
0.4086338375412254,0.5856874369543948,0.005678725504379791,0.0,0.0
0.27604603957658697,0.7196137568702853,0.0043402035531278004,0.0,0.0
0.0,0.0,0.0010057028910463426,0.20750491510917224,0.7914893819997814
0.3876137932593345,0.5866545477074396,0.025731659033226027,0.0,0.0
0.0,0.0,0.001420381315718221,0.4788081200434965,0.5197714986407853
0.0,0.0,0.0011378271058505847,0.3545103116996045,0.6443518611945449
