0.34,0.18,0.01,0.01,0.01,0.22,0.13,0.09999999999999998
0.12,0.08,0.04,0.47,0.13,0.06,0.02,0.08000000000000007
0.05,0.18,0.01,0.07,0.14,0.03,0.43,0.09000000000000008
0.07,0.13,0.28,0.1,0.14,0.1,0.08,0.09999999999999998
0.05,0.17,0.1,0.08,0.11,0.05,0.4,0.039999999999999813
0.03,0.04,0.1,0.23,0.17,0.22,0.16,0.04999999999999993
0.03,0.03,0.11,0.15,0.06,0.05,0.3,0.27
0.03,0.01,0.12,0.08,0.06,0.31,0.22,0.17000000000000004
0.16,0.05,0.09,0.1,0.27,0.02,0.04,0.2699999999999999
0.07,0.42,0.19,0.05,0.18,0.05,0.01,0.030000000000000027
0.01,0.19,0.06,0.15,0.1,0.09,0.28,0.12
0.06,0.08,0.09,0.14,0.11,0.04,0.38,0.09999999999999998
0.059,0.064,0.356,0.177,0.103,0.029,0.112,0.10000000000000009
0.19,0.16,0.1,0.03,0.27,0.16,0.03,0.05999999999999994
0.07,0.04,0.18,0.04,0.16,0.3,0.07,0.1399999999999999
0.103,0.029,0.398,0.081,0.057,0.028,0.032,0.2719999999999999
0.18,0.16,0.26,0.04,0.01,0.13,0.06,0.15999999999999992
0.14,0.09,0.09,0.24,0.01,0.12,0.3,0.010000000000000009
0.18,0.16,0.1,0.11,0.24,0.11,0.02,0.08000000000000007
0.08,0.2,0.05,0.07,0.14,0.11,0.08,0.27
0.14,0.1,0.05,0.11,0.1,0.36,0.13,0.010000000000000009
0.09,0.06,0.05,0.03,0.12,0.34,0.04,0.27
0.1,0.02,0.05,0.18,0.13,0.33,0.16,0.029999999999999916
0.08,0.22,0.06,0.19,0.11,0.21,0.1,0.030000000000000027
0.05,0.37,0.04,0.02,0.03,0.04,0.16,0.2899999999999999
0.1,0.02,0.24,0.15,0.03,0.16,0.25,0.04999999999999993
0.01,0.24,0.17,0.04,0.18,0.23,0.1,0.030000000000000027
0.143,0.256,0.008,0.118,0.069,0.045,0.176,0.18499999999999983
0.19,0.04,0.02,0.26,0.09,0.11,0.11,0.18000000000000005
0.28,0.04,0.01,0.16,0.18,0.01,0.11,0.21000000000000008
0.05,0.07,0.06,0.2,0.06,0.09,0.32,0.1499999999999999
0.05,0.07,0.09,0.43,0.08,0.11,0.1,0.07000000000000006
0.071,0.098,0.049,0.031,0.377,0.211,0.069,0.09400000000000008
0.028,0.081,0.009,0.027,0.287,0.097,0.138,0.3330000000000001
0.08,0.5,0.01,0.11,0.14,0.03,0.04,0.08999999999999997
0.268,0.045,0.171,0.131,0.076,0.011,0.006,0.29200000000000004
0.15,0.26,0.12,0.03,0.02,0.07,0.29,0.05999999999999983
0.18,0.05,0.02,0.05,0.26,0.2,0.23,0.010000000000000009
0.11,0.1,0.1,0.16,0.04,0.03,0.1,0.3599999999999999
0.06,0.07,0.03,0.09,0.04,0.08,0.38,0.25
0.304,0.072,0.199,0.084,0.145,0.058,0.021,0.11699999999999999
0.01,0.08,0.09,0.06,0.46,0.04,0.12,0.14
